# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	3.02971544913e-06	7.43666452665e-05	5.03933810587e-05	2.49118742449e-06	8.57604449514e-06	1.72151114248e-06	8.38532871965e-06	1.13010950761e-06	0.0	0.0	1.56379208328e-05	8.63688057605e-05	3.78494069551e-06	0.000225	5.10637390097e-06	0.0	0.0	0.0	1.75372447235e-06	2.03012738637e-05	0.0	6.42149992097e-06	0.000248823004537	2.83991567098e-05	0.0	3.96506758053e-06	0.0	0.0	1.11725018602e-05	0.0	3.72687326241e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.00534084350702	0.0194884717441	0.0794471632153	0.00364746876502	0.00605087052008	0.000523907865197	0.0061772692441	0.00332107458562	0.00147634009612	3.51030525211e-05	0.011118588418	0.145495287575	0.00515778692602	0.2766875	0.0162462656787	0.000950604835391	0.00209914506937	0.000137281540743	0.00337267819368	0.0295613941798	7.96378274757e-06	0.0133013963589	0.216416887882	0.00251536624594	2.64466606133e-05	0.00772575964452	0.00173357497554	1.68890734856e-05	0.00433446040147	1.92203879885e-05	0.0597431403695
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	0.0	0.0	6.1396625887e-07	0.0	9.45123752141e-07	1.15334693064e-05	0.0	6.54410009213e-06	0.0	6.8213668939e-06	0.0	2.8717227213e-06	0.0	1.25e-05	0.0	0.0	0.0	0.0	5.25447598554e-06	0.0	0.0	0.0	5.93605679619e-06	1.22476074299e-06	0.0	6.23430513682e-07	0.0	0.0	0.0	1.58429304401e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia	0.0	1.27562065541e-06	1.29439000955e-06	0.0	0.0	1.18901822765e-06	0.0	0.0	0.0	0.0	0.0	9.61989316098e-06	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__Lawsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25e-05	3.17946826573e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32704541168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	3.97658586244e-06	2.59076642693e-05	0.0	3.40621771199e-06	1.53745742046e-06	0.0	1.12234626487e-05	7.04173548306e-06	1.53985743131e-05	0.0	5.27786183261e-06	3.18274004121e-06	0.0	2.5e-05	1.4485248585e-06	0.0	0.0	0.0	3.22807878467e-06	2.51470469957e-06	0.0	1.1345869763e-06	2.9680283981e-05	4.16292003863e-06	0.0	4.52759114041e-06	3.8037276531e-06	8.02530116653e-06	2.12733734541e-06	1.3405783195e-06	7.26795816562e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella	8.686889746e-07	0.0	0.0	2.79858281153e-06	0.0	0.0	0.0	0.0	0.0	4.50852562195e-06	1.75928727754e-06	0.0	1.51910810125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38378939295e-06	0.0	5.93605679619e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04588092564e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium	0.0	3.42597958014e-06	0.0	0.0	0.0	1.72151114248e-06	0.0	0.0	4.22090529977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88121978291e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus	0.0	0.0	0.0	0.0	0.0	0.0	7.01466415542e-07	0.0	0.0	0.0	0.0	0.0	7.46724493011e-07	0.0	6.35893653145e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05873210478e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Tetrasphaera	0.0	1.69343995231e-06	5.46575322999e-07	0.0	0.0	0.0	0.0	2.30139003958e-06	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium	0.0	2.82773441918e-06	0.0	5.11007092778e-07	0.0	0.0	0.0	0.0	0.0	1.11337497356e-06	1.75928727754e-06	0.0	0.0	0.0	2.78140906183e-06	0.0	1.5748229899e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3405783195e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.24262429249e-07	0.0	0.0	0.0	0.0	6.81631662609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50311520626e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus	0.0	8.04760318234e-07	0.0	0.0	0.0	8.87047771958e-07	7.01466415542e-07	0.0	0.0	0.0	2.30946882217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6911889058e-06	0.0	0.0	7.8029596626e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	1.1846145621e-05	4.19164022286e-06	7.24926596164e-06	1.3712447665e-05	6.12372375403e-06	1.04496198816e-05	4.48100107707e-06	4.86595490274e-05	2.45829083556e-05	4.50852562195e-06	1.50037509377e-06	0.000126271148676	3.79029079111e-06	0.0	3.82629899217e-05	3.35345405768e-06	6.4165261439e-05	2.60495663207e-06	7.12235452253e-05	2.1626158382e-05	2.81105690155e-06	4.53553755403e-05	5.06569837252e-05	0.0	3.12118386504e-06	1.26443592789e-05	1.03612179612e-05	1.7431893755e-05	1.83499780562e-05	1.8930754605e-06	6.15463468552e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium	0.000105468165801	0.000120071971913	3.21204016447e-05	5.17199012639e-05	2.77950808372e-05	6.83324910679e-05	3.5553189411e-05	3.56909756079e-05	6.67919613533e-05	1.9928779751e-05	0.000180874157551	3.76309651697e-05	3.25207904059e-05	5e-05	2.3115646786e-05	7.5171590117e-05	0.000131552889526	1.07125204828e-05	3.31425474433e-05	2.26989087376e-05	0.000127416868149	4.17463824385e-05	6.64121032802e-05	0.000142627983832	3.4444412842e-05	4.46989507187e-05	7.36477067364e-05	3.00752092715e-05	6.56782854275e-05	3.86919920305e-05	8.95679009871e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium	0.0	0.000129274147048	0.0	0.0	0.0	0.0	0.0	0.0	2.11045264988e-05	0.0	0.0	0.0	5.98893039809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92280150524e-06	1.03146773674e-05	6.35239262868e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Pseudopropionibacterium	0.0	2.16155019738e-05	0.0	0.0	0.0	2.66114331587e-06	9.14489723879e-07	5.65054753806e-07	4.22090529977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00672564955e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.24686102736e-06	0.0	0.0	1.70075258302e-06	2.68832406986e-06	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;Other;Other;Other	8.85808636989e-07	2.08038097364e-06	6.19371742339e-06	1.7244463248e-05	2.04020410366e-06	6.29485797563e-06	7.01466415542e-07	1.24557260676e-05	1.88769561698e-05	1.11337497356e-06	4.06875609971e-06	2.3256068663e-05	4.53701528412e-06	8.75e-05	1.16206469213e-05	2.23563603845e-06	2.27070428164e-06	1.90292594067e-05	1.60366173242e-05	6.07687058215e-06	1.5156429509e-06	2.88342195074e-06	0.000246100666591	6.61244152461e-06	5.0265174214e-06	1.32066000258e-06	1.29515224515e-06	3.27506447783e-06	1.58575826719e-05	1.80025129358e-05	4.0098747883e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium	3.97658586244e-06	0.0	0.0	4.57515143751e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72604705651e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.67781988238e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.97229488903e-07	0.0	0.0	0.0	9.44264771842e-07	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	0.0	0.0	2.85228907608e-07	5.5951881382e-07	4.42377068942e-07	0.0	0.0	4.62902841769e-06	0.0	0.0	0.0	2.12361534431e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67293488152e-07	2.05305083354e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.44264771842e-07	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other	0.0	0.0	8.61862337123e-07	1.63004472042e-06	2.4825811726e-06	0.0	2.10439924663e-06	1.69516426142e-06	8.44181059954e-06	4.50852562195e-06	0.0	3.85678116893e-06	0.0	0.0	6.2306062648e-06	4.04722299794e-06	0.0	1.38452762686e-06	5.58286330568e-06	4.559114538e-06	9.25305628449e-07	0.0	6.96258221296e-05	6.61244152461e-06	6.18802308133e-07	6.17149411623e-06	0.0	0.0	3.40150516604e-06	5.76856488928e-06	1.0372571196e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.0	1.85833862314e-06	0.0	9.6852223653e-07	0.0	0.0	0.0	0.0	3.47838185676e-06	0.0	0.0	0.0	0.0	5e-05	2.71797662657e-06	0.0	0.0	0.0	0.0	1.30544894389e-06	0.0	0.0	2.05305083354e-06	0.0	0.0	0.0	0.0	2.73224420849e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	3.49187556079e-06	0.0	8.91700087464e-06	5.12564947462e-05	0.000144070362816	3.20544260207e-05	1.78981704715e-05	4.89866369886e-05	5.16674397667e-05	1.11337497356e-06	0.0	4.67683032222e-05	0.0	0.0	1.96985014971e-05	2.7367072184e-05	3.84552727154e-06	2.06381167635e-05	3.13866040866e-05	1.89195380702e-05	0.00176885012757	0.000349823221462	0.000679164527514	0.00225475858928	3.45659365544e-05	1.10992147779e-05	7.6074553062e-06	1.51832410573e-05	3.52082125856e-05	4.31496059023e-05	5.39920555539e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Coriobacterium	8.85808636989e-07	0.0	1.22793251774e-06	1.52804105035e-06	2.81571499717e-06	0.0	2.10439924663e-06	3.996554301e-06	3.47838185676e-06	0.0	0.0	4.9790551654e-06	0.0	0.0	1.92281679236e-06	2.23563603845e-06	0.0	0.0	3.75429463484e-06	3.93529725671e-06	0.0	0.0	6.96258221296e-05	6.42553752504e-06	7.8029596626e-07	1.24686102736e-06	0.0	1.3645170974e-06	8.53169524785e-07	2.84369352577e-06	1.05873210478e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma	2.62318658619e-06	0.0	2.8542081496e-06	1.38144513351e-05	4.72561876071e-07	8.37093277304e-07	2.10439924663e-06	9.21688581101e-06	8.44181059954e-06	1.11337497356e-06	4.62984795545e-06	1.05580852093e-05	0.0	1.25e-05	3.4463278987e-06	9.22945203823e-06	3.84552727154e-06	2.76905525373e-06	3.43125927348e-06	1.70471231201e-05	6.93513258479e-06	1.23591431061e-06	0.000126933339258	7.65029826803e-06	4.24622145514e-06	1.07319451381e-05	0.0	0.0	1.88798551501e-06	1.10344043212e-05	7.33954144954e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia	8.85808636989e-07	1.69343995231e-06	5.96358710029e-06	0.000149620807794	3.07595790156e-06	1.71362328919e-05	5.5493348338e-06	1.45227279559e-05	6.7300249438e-05	1.53153898226e-06	6.92840646651e-06	0.000537982326659	1.51910810125e-06	0.0	1.67148847762e-05	1.03644580806e-05	0.000116793941063	7.34088146347e-06	2.39341141976e-05	7.85164408839e-06	1.6831271039e-06	2.87273039209e-06	0.00023056864274	1.5119439069e-05	2.40730846721e-05	0.0	2.59030449029e-06	3.56796444759e-06	0.000287955295121	2.67899512903e-05	6.45195286819e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;Other	9.17901692088e-06	1.56702825729e-05	6.39329416136e-05	1.99876038526e-05	5.90810336342e-05	0.000105377646655	1.26263954798e-05	1.34709399081e-05	4.96741047959e-05	6.04006460421e-06	4.52846647304e-05	5.3121239145e-05	1.58458692358e-05	0.00015	1.20385950496e-05	1.73754621035e-05	1.48692882008e-05	7.66644774422e-05	0.000154934468687	3.82413726405e-05	4.5301236654e-05	1.19933699645e-05	0.000522282619077	3.61815243858e-05	5.00057082107e-05	2.82985704939e-06	1.53783687771e-05	5.17105014312e-05	6.38986895778e-05	3.65500550951e-05	0.000126257154661
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11776690133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08146001932e-06	0.0	0.0	0.0	0.0	4.26584762392e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia	0.000578538196057	1.47143573408e-05	0.000369734908206	4.57515143751e-07	0.000462320828232	0.00117494243248	7.43554400474e-05	1.00806113852e-05	0.00106289046358	0.00133402437258	0.00151735483643	0.000108288288645	0.000364326696847	2.5e-05	0.000204498847071	0.000153659120796	5.33245609162e-05	0.000744451405455	0.00137137739403	0.000199107628237	0.000348241993714	0.000245997652887	0.00477823747339	0.000903120997163	0.000430040373671	0.0	0.000309573063383	0.000424624289868	0.000669288084697	0.000439449142963	0.0013971009361
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella	0.0001142149189	0.0062326778255	7.12517372077e-05	0.000109947670977	0.000233004887064	0.00032124483888	0.000561992225779	0.000398130013037	2.45829083556e-05	0.000796230121214	0.00144721470853	0.000174185782963	0.000498815968027	0.00055	0.000123145076034	0.000194906497304	3.14964597979e-06	0.000197299213246	0.00223446287163	0.000160908025207	0.000345161702237	0.000281686648253	0.00223494227498	0.00130449741844	0.000484487325425	0.000375892666403	6.75805909224e-05	0.000153219678087	9.51168771234e-05	0.00141783368157	0.00173288455391
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus	9.61236823537e-06	0.0	7.46631637056e-06	4.57515143751e-07	7.2168113475e-06	3.80020704887e-06	2.80586566217e-06	0.0	2.95463370984e-05	3.12276066698e-05	2.27616049194e-05	2.42348985256e-06	8.27063774918e-06	0.0	8.08945685585e-06	0.0	0.0	2.46757234322e-05	2.23439635236e-05	2.04489498783e-06	4.81775754002e-06	5.86817123578e-06	5.04338880208e-05	7.8372022676e-06	9.38129363194e-06	0.0	0.0	1.28906858487e-05	1.51810589885e-05	3.06217417832e-06	1.76405293617e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter	0.000177718657499	4.69924038747e-05	0.000179421714196	2.3307720094e-05	0.000187001146307	0.000366338771028	3.71723627655e-05	5.47413307693e-05	4.34598645254e-05	7.04449809348e-05	0.000773161554556	0.000143178162965	0.000181107409472	0.0014375	0.000110111627979	1.74610392287e-05	0.000121518410033	9.63286550416e-05	0.000257712292021	0.00019405148141	0.000173350720199	0.000342638760529	0.000871795493446	0.00100587047536	9.25569693062e-05	0.000298275412406	0.000180164594095	2.12368389374e-05	4.98505040172e-05	0.000189364503248	3.85523090498e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia	8.686889746e-07	2.30325977945e-06	3.16949516372e-06	1.63004472042e-06	0.0	8.87047771958e-07	9.14489723879e-07	7.58713828318e-07	0.000203894083285	7.57160358647e-06	1.75928727754e-06	5.47415443349e-06	0.0	0.0	8.50798721767e-06	4.04722299794e-06	0.0	0.0	1.87714731742e-06	0.0	0.0	0.0	5.75306128328e-05	1.22476074299e-06	4.49736342069e-07	3.45328756307e-06	0.0	0.0	4.75073117438e-06	5.46255310555e-06	1.05873210478e-06
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.000416263972235	0.00161706285591	0.000178372530979	0.000491462925597	0.000216962756897	0.000336308986311	0.000231460554586	0.00031302622275	0.000485643013682	0.000496380367028	0.00016280764787	0.000230955488587	0.000377067966008	0.0007125	0.00112484414174	0.000708830968994	0.0001910676614	0.000216863020665	0.000390080777134	0.000363689288341	0.000283730192007	0.000340375343396	0.000164244066683	0.00395868687598	0.000415734008884	0.00157211344188	0.000222904618185	0.000792149902404	0.000240608179069	0.000325452269761	0.000310796688325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other;Other;Other	5.18455389211e-05	0.0	9.80327379279e-06	2.62489262951e-05	3.96171275215e-05	4.11090916696e-05	0.0	6.47668072925e-06	2.16128145836e-05	5.46136682635e-05	0.0	1.72145051515e-05	3.54969881868e-05	0.0	2.10685599017e-05	9.22945203823e-06	1.31114048045e-05	5.01327734862e-05	0.0	1.89166487516e-05	1.59461036145e-05	1.49600093766e-05	6.15915250062e-06	2.40608257366e-05	1.51530415111e-05	2.60031111469e-05	1.66735210222e-05	1.69906571682e-05	9.79410429292e-06	1.60085347386e-05	3.10461303042e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.0661056783335	0.061248807495	0.0479533926987	0.0773505607557	0.059594567458	0.09809719447	0.0267006328451	0.0474381002838	0.0553034032625	0.0372612767073	0.0340029566507	0.0152176120596	0.0238882334357	0.007175	0.0257245497566	0.0625708855508	0.0703418942582	0.054510058453	0.0835800553562	0.0370741511387	0.0453715966826	0.0599514948891	0.0081519560869	0.0419079386587	0.0514662764784	0.0425005943892	0.0783979507154	0.0735339298039	0.0426975082107	0.0477131287878	0.0352359992037
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.75449761159e-06	0.0	0.0	0.0	0.0	2.24773919166e-05	0.0	0.0	8.44181059954e-06	0.0	0.0	2.86080577161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25435947075e-05	0.0	2.2833130837e-06	0.0	0.0	0.0	0.0	6.70866815333e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__Phocaeicola	0.0	0.0	0.0	0.0	0.0	3.70029805956e-06	0.0	0.0	3.47838185676e-06	9.38018952488e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.09493742613e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.06785862702e-07	1.27975428718e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.63676761964	0.673134808407	0.586585203173	0.62870689813	0.472775820176	0.325170970997	0.88482788058	0.511102129976	0.181369053766	0.193133008623	0.153746306612	0.0460583852483	0.639746691762	0.031375	0.526387437206	0.789068574238	0.491871075035	0.606885438068	0.588197364218	0.415086438687	0.524620239299	0.321507948254	0.0978883068043	0.324304024237	0.465465382891	0.387683184115	0.524633769445	0.786592129184	0.429372758562	0.57973967801	0.486382880613
